"company";"year";"inhabitans";"tram_efficency";"bus_efficency";"total_efficency";"adj_tram_eff";"adj_bus_eff";"adj_total_eff"
"517";"Plauen (PSB)";"2004";"59000";"0.292341149575476";"0.182017543859649";"0.267445114657303";"17248.1278249531";"10739.0350877193";"15779.2617647809"
"518";"Plauen (PSB)";"2005";"58500";"0.277454677545827";"0.273026315789474";"0.27645535697249";"16231.0986364309";"15972.0394736842";"16172.6383828907"
"519";"Plauen (PSB)";"2006";"58000";"0.295209439135951";"0.227521929824561";"0.27993482420285";"17122.1474698852";"13196.2719298246";"16236.2198037653"
"520";"Potsdam (ViP)";"1994";"149804";"0.249647408163824";"0.507021959791442";"0.475096479421095";"37398.1803325735";"75953.9176645972";"71171.3530031977"
"521";"Potsdam (ViP)";"1995";"146047";"0.271779625124316";"0.607216555524123";"0.554965802904153";"39692.598910531";"88682.1562846316";"81051.0906167428"
"522";"Potsdam (ViP)";"1996";"143784";"0.235039730682432";"0.615616571090565";"0.554045218081793";"33794.9526364427";"88515.8130576859";"79662.8376366725"
"523";"Potsdam (ViP)";"1997";"139187";"0.227958756511392";"0.621554317006481";"0.55854791305371";"31728.8954425511";"86512.2807211811";"77742.6083742067"
"524";"Potsdam (ViP)";"1998";"135757";"0.24086688085765";"0.644784575040654";"0.581021155258694";"32699.3651445919";"87534.0195537941";"78877.6889744545"
"525";"Potsdam (ViP)";"1999";"134129";"0.247483943636084";"0.655669918962623";"0.59174316962751";"33194.7738759644";"87944.3505605376";"79369.9195989683"
"526";"Potsdam (ViP)";"2000";"134160";"0.242173747857027";"0.692031003882003";"0.614229872512643";"32490.0300124988";"92842.8794808095";"82405.0796962962"
"527";"Potsdam (ViP)";"2001";"135107";"0.297805401698979";"0.685090685762705";"0.623253422174629";"40235.594407344";"92560.5472813418";"84205.9001097476"
"528";"Potsdam (ViP)";"2002";"137077";"0.293554686159449";"0.722284366793164";"0.653142135932035";"40239.5957146788";"99008.5741469066";"89530.7645671555"
"529";"Potsdam (ViP)";"2003";"151764";"0.298507189241646";"0.641187888470381";"0.586743291396657";"45302.6450680692";"97309.2387058189";"89046.5088755222"
"530";"Potsdam (ViP)";"2004";"152135";"0.331671387824619";"0.722788131078046";"0.665556364596911";"50458.8265866985";"109961.372321558";"101254.417527951"
"531";"Potsdam (ViP)";"2005";"153684";"0.453889001981548";"0.77339096993878";"0.725672071365323";"69755.4773805322";"118857.817824071";"111524.186615708"
"532";"Potsdam (ViP)";"2006";"154399";"0.420558047457854";"0.806140705549952";"0.743886313908021";"64933.7419694452";"124467.318796207";"114855.302981085"
"533";"Rostock (RSAG)";"1994";"231000";"0.237797687434123";"0.568387049670143";"0.554517930735756";"54931.2657972824";"131297.408473803";"128093.64199996"
"534";"Rostock (RSAG)";"1995";"231000";"0.244449115171054";"0.58776381255904";"0.560174919759934";"56467.7456045136";"135773.440701138";"129400.406464545"
"535";"Rostock (RSAG)";"1996";"217000";"0.308948297124045";"0.595348705941923";"0.572986209034925";"67041.7804759177";"129190.669189397";"124338.007360579"
"536";"Rostock (RSAG)";"1997";"211339";"0.289760673188729";"0.598927972675642";"0.579758138729977";"61237.7309110327";"126576.838817297";"122525.505281055"
"537";"Rostock (RSAG)";"1998";"206000";"0.283629323102646";"0.607194594129933";"0.587311691005358";"58427.6405591451";"125082.086390766";"120986.208347104"
"538";"Rostock (RSAG)";"1999";"201000";"0.279004770059105";"0.593893261297574";"0.575267231179224";"56079.9587818801";"119372.545520812";"115628.713467024"
"539";"Rostock (RSAG)";"2000";"198000";"0.305052604664886";"0.59639383048763";"0.583766964511929";"60400.4157236474";"118085.978436551";"115585.858973362"
"540";"Rostock (RSAG)";"2001";"196000";"0.328208404159328";"0.647148403135283";"0.632292934067789";"64328.8472152283";"126841.087014516";"123929.415077287"
"541";"Rostock (RSAG)";"2002";"195000";"0.285794101325186";"0.688493811026338";"0.665597291970576";"55729.8497584114";"134256.293150136";"129791.471934262"
"542";"Rostock (RSAG)";"2003";"195157";"0.361906473282987";"0.828415593114296";"0.781832389276279";"70628.5816064878";"161671.101905407";"152580.063593991"
"543";"Rostock (RSAG)";"2004";"195599";"0.406893050634636";"0.832205128472453";"0.784841141817805";"79587.8738110841";"162778.490924083";"153514.142498421"
"544";"Rostock (RSAG)";"2005";"197218";"0.393668538942283";"0.815474105830355";"0.768500614406109";"77638.5219131193";"160826.172203651";"151562.154171944"
"545";"Rostock (RSAG)";"2006";"198306";"0.360063955091405";"0.836553405959637";"0.783955845307205";"71402.8426783561";"165893.559722232";"155463.147859491"
"546";"Saarbrücken (Saarbahn)";"1998";"334000";"1";"0.414089912280702";"0.608003215333708";"334000";"138306.030701754";"203073.073921459"
"547";"Saarbrücken (Saarbahn)";"1999";"333000";"0.929092656161833";"0.414089912280702";"0.586355638456969";"309387.85450189";"137891.940789474";"195256.427606171"
"548";"Saarbrücken (Saarbahn)";"2000";"332000";"0.792595916815974";"0.414089912280702";"0.540654093525516";"263141.844382903";"137477.850877193";"179497.159050471"
"549";"Saarbrücken (Saarbahn)";"2001";"331000";"0.556140499662452";"0.4821781401637";"0.484308843897604";"184082.505388272";"159600.964394185";"160306.227330107"
"550";"Saarbrücken (Saarbahn)";"2002";"330000";"0.615720947609027";"0.459364919279905";"0.465143583028687";"203187.912710979";"151590.423362369";"153497.382399467"
"551";"Saarbrücken (Saarbahn)";"2003";"329000";"0.553322476579827";"0.471573720026842";"0.473836331422423";"182043.094794763";"155147.753888831";"155892.153037977"
"552";"Saarbrücken (Saarbahn)";"2004";"327400";"0.565723237507772";"0.481406733014834";"0.483733996939607";"185217.787960044";"157612.564389057";"158374.510598027"
"553";"Saarbrücken (Saarbahn)";"2005";"324000";"0.647995537144238";"0.475027512151275";"0.479801693044165";"209950.554034733";"153908.913937013";"155455.748546309"
"554";"Saarbrücken (Saarbahn)";"2006";"322000";"0.665261139203692";"0.492258864657153";"0.497578205240278";"214214.086823589";"158507.354419603";"160220.18208737"
"555";"Schwerin (NVS)";"1994";"126854";"0.261242812671129";"0.323562918048132";"0.320572199631856";"33139.6957585834";"41045.2504060778";"40665.8658120995"
"556";"Schwerin (NVS)";"1995";"122975";"0.239934517683348";"0.34958662520826";"0.338631284132414";"29505.9473121097";"42990.4152349858";"41643.1821661836"
"557";"Schwerin (NVS)";"1996";"119825";"0.27254840417193";"0.411906598483335";"0.398478855802288";"32658.1125299015";"49356.7081632656";"47747.7288965092"
"558";"Schwerin (NVS)";"1997";"116400";"0.291459669443714";"0.421076797869753";"0.408587647474536";"33925.9055232484";"49013.3392720393";"47559.602166036"
"559";"Schwerin (NVS)";"1998";"114068";"0.326709897363993";"0.440273981876318";"0.42933160914987";"37267.1445725159";"50221.1725646679";"48972.9979925074"
"560";"Schwerin (NVS)";"1999";"112900";"0.320651395627455";"0.454848327728733";"0.438708045453947";"36201.5425663396";"51352.3762005739";"49530.1383317506"
"561";"Schwerin (NVS)";"2000";"113774";"0.309190923269125";"0.454500692611785";"0.439698229453658";"35177.8881040214";"51710.3618012132";"50026.2263578605"
"562";"Schwerin (NVS)";"2001";"111813";"0.297598129220259";"0.457073014021893";"0.440754985148089";"33275.3396225048";"51106.7049168299";"49282.1371543632"
"563";"Schwerin (NVS)";"2002";"110486";"0.311394633086087";"0.476176423191026";"0.455328340354545";"34404.7474311494";"52610.8282926837";"50307.4070124122"
"564";"Schwerin (NVS)";"2003";"107585";"0.657579810650806";"0.505656504585446";"0.518667139248486";"70745.723928867";"54401.0550458252";"55800.8041760483"
"565";"Schwerin (NVS)";"2004";"106265";"0.5502259367967";"0.468588444769326";"0.47679159776374";"58469.7591737013";"49794.5510834124";"50666.2591363638"
"566";"Schwerin (NVS)";"2005";"105982";"0.791394216697089";"0.566984578860827";"0.589533857958898";"83873.5418739909";"60090.1596368282";"62479.9773341999"
"567";"Stuttgart (SSB)";"1994";"883172";"0.598109093420888";"0.437590787693807";"0.456046566018084";"528233.204254712";"386467.931149115";"402767.557803323"
"568";"Stuttgart (SSB)";"1995";"876787";"0.675261468915452";"0.429328114723437";"0.457837953207054";"592060.477545972";"376429.309724018";"401426.365478553"
"569";"Stuttgart (SSB)";"1996";"875150";"0.685562793789673";"0.456202243740159";"0.482229669396136";"599970.278985032";"399245.3936092";"422023.295172029"
"570";"Stuttgart (SSB)";"1997";"874376";"0.74473036511262";"0.442367645913017";"0.476684290078773";"651174.357725712";"386795.65276284";"416801.302821917"
"571";"Stuttgart (SSB)";"1998";"869897";"0.776668675898395";"0.452539384925144";"0.490328997931884";"675621.751157986";"393662.653328228";"426535.724313952"
"572";"Stuttgart (SSB)";"1999";"886872";"0.886008245973728";"0.464145478812322";"0.511110830898966";"785775.905123212";"411637.629085241";"453289.884821028"
"573";"Stuttgart (SSB)";"2000";"907683";"0.90712994086043";"0.467088428513703";"0.518457971313899";"823386.426110018";"423968.226058603";"470595.486776114"
"574";"Stuttgart (SSB)";"2001";"856535";"0.94278890961996";"0.465562103697796";"0.523403398875162";"807531.698701332";"398770.236490792";"448313.330255537"
"575";"Stuttgart (SSB)";"2002";"961621";"1";"0.459588305917146";"0.546797040033483";"961621";"441949.766324352";"525811.516434037"
"576";"Stuttgart (SSB)";"2003";"962628";"0.994059176001893";"0.458304608290256";"0.523357886347858";"956909.19647635";"441176.848469232";"503798.955419266"
"577";"Stuttgart (SSB)";"2004";"964881";"0.975911267479162";"0.492335817189035";"0.551053316069018";"941638.239676561";"475045.475625174";"531700.87466199"
"578";"Stuttgart (SSB)";"2005";"968012";"0.935524505777961";"0.501873525434888";"0.553357012185432";"905598.947887136";"485819.595103277";"535656.228079645"
"579";"Stuttgart (SSB)";"2006";"969777";"0.936709701604646";"0.496281051917664";"0.548863800165702";"908399.524293049";"481281.949685556";"532275.489533294"
"580";"Ulm (SWU)";"1994";"112897";"0.167691772078451";"0.63951039590832";"0.611812541472963";"18931.8979923409";"72198.8051668616";"69071.8004946731"
"581";"Ulm (SWU)";"1995";"112895";"0.174267920003096";"0.564119411232794";"0.541233392516881";"19673.9768287495";"63686.2609311263";"61102.5438481932"
"582";"Ulm (SWU)";"1996";"112373";"0.168247456578083";"0.582527788541359";"0.563305181138263";"18906.471438049";"65460.3951817581";"63300.29312005"
"583";"Ulm (SWU)";"1997";"111387";"0.164939654171987";"0.569714852913051";"0.552655361778371";"18372.1332592551";"63458.8283214261";"61558.6227824074"
"584";"Ulm (SWU)";"1998";"110119";"0.164403698116128";"0.565007384183743";"0.548123703928019";"18103.9708328499";"62218.0481389296";"60358.8341528496"
"585";"Ulm (SWU)";"1999";"110180";"0.165508490967469";"0.579911881016367";"0.563573396104045";"18235.7255347957";"63894.6910503834";"62094.5167827437"
"586";"Ulm (SWU)";"2000";"110903";"0.164403698116128";"0.6010014201002";"0.583787889842764";"18232.863332173";"66652.8604933725";"64743.8283472321"
"587";"Ulm (SWU)";"2001";"110840";"0.164403698116128";"0.609901672569412";"0.592337236300645";"18222.5058991917";"67601.5013875937";"65654.6592715635"
"588";"Ulm (SWU)";"2002";"110840";"0.164403698116128";"0.609901672569412";"0.592337236300645";"18222.5058991917";"67601.5013875937";"65654.6592715635"
"589";"Ulm (SWU)";"2003";"112920";"0.246904462988949";"0.651955268711038";"0.636321728841063";"27880.4519607121";"73618.7889428505";"71853.4496207328"
"590";"Ulm (SWU)";"2004";"115000";"0.38552667208232";"0.705229040856087";"0.693102399281909";"44335.5672894668";"81101.33969845";"79706.7759174196"
"591";"Ulm (SWU)";"2005";"115000";"0.362510154346062";"0.712482206968845";"0.703466533482076";"41688.6677497971";"81935.4538014172";"80898.6513504387"
"592";"Ulm (SWU)";"2006";"115000";"0.374018413214191";"0.638893612033159";"0.632079703738003";"43012.1175196319";"73472.7653838133";"72689.1659298703"
"593";"Würzburg (WSB)";"1994";"128709";"0.356681384195028";"0.374214303866003";"0.372477130006877";"45908.1042783579";"48164.7488362894";"47941.1589260551"
"594";"Würzburg (WSB)";"1995";"128283";"0.339045152079214";"0.310699189080448";"0.313294336235597";"43493.7292441778";"39857.4240728071";"40190.3373353111"
"595";"Würzburg (WSB)";"1996";"127733";"0.310667991807473";"0.320576365514867";"0.31967221476264";"39682.5545975439";"40948.1808963105";"40832.6910082763"
"596";"Würzburg (WSB)";"1997";"126795";"0.317213812141138";"0.335695135314664";"0.333926753547591";"40221.1253104356";"42564.4646822228";"42340.2427160668"
"597";"Würzburg (WSB)";"1998";"125787";"0.348207794922007";"0.310276859632788";"0.314027203132183";"43800.0138998546";"39028.7953426295";"39500.5398003879"
"598";"Würzburg (WSB)";"1999";"126621";"0.384893118411903";"0.509502848201869";"0.497684824688619";"48735.5515464335";"64513.7601421689";"63017.3501868976"
"599";"Würzburg (WSB)";"2000";"126934";"0.406614419360572";"0.488280399667593";"0.48301162674456";"51613.1947071149";"61979.3842514063";"61310.5978291939"
"600";"Würzburg (WSB)";"2001";"127540";"0.412922694944724";"0.420244029675066";"0.419740513080204";"52664.16051325";"53597.9235447579";"53533.7050382492"
"601";"Würzburg (WSB)";"2002";"128667";"0.418872167961875";"0.430485612467624";"0.429971306493091";"53895.0252351506";"55389.2922993718";"55323.1180925465"
"602";"Würzburg (WSB)";"2003";"128851";"0.409524012569085";"0.413408565182903";"0.41323672840508";"52767.5785435391";"53268.1070323822";"53245.965691723"
"603";"Würzburg (WSB)";"2004";"129022";"0.392768148914999";"0.435214554905221";"0.433336898876163";"50675.7321093111";"56152.2523029814";"55909.9933668003"
"604";"Würzburg (WSB)";"2005";"129628";"0.386673724447999";"0.427464605524649";"0.42566741049724";"50123.7415527452";"55411.3818849492";"55178.4150879362"
"605";"Würzburg (WSB)";"2006";"131320";"0.389937773430255";"0.433680685829008";"0.431725585003962";"51206.6284068611";"56950.9476630653";"56694.2038227203"
"606";"Zwickau (SVZ)";"1995";"204422";"0.228849947777651";"0.553799880060125";"0.551124521234486";"46781.9640246029";"113208.879081651";"112661.976879796"
"607";"Zwickau (SVZ)";"1996";"206364";"0.234191201762284";"0.154756406972275";"0.155393746767458";"48328.633160472";"31936.1511684266";"32067.6751579196"
"608";"Zwickau (SVZ)";"1997";"206682";"0.219609337535283";"0.192929227347549";"0.193169967385049";"45389.2971004673";"39874.9985666461";"39924.7551990768"
"609";"Zwickau (SVZ)";"1998";"118371";"0.254782311211725";"0.445218475430095";"0.422876802532967";"30158.8369604431";"52700.9561551357";"50056.3499926299"
"610";"Zwickau (SVZ)";"1999";"123945";"0.268588433644642";"0.446211790340681";"0.425373295979693";"33290.1934080851";"55305.7203537757";"52722.893170203"
"611";"Zwickau (SVZ)";"2000";"120512";"0.292199320585363";"0.44877627046669";"0.428382943952426";"35213.5245223832";"54082.9259064817";"51625.2853415948"
"612";"Zwickau (SVZ)";"2001";"148109";"0.286924940383092";"0.464260260122496";"0.441163264806787";"42496.1659951994";"68761.1228664828";"65340.2499872684"
"613";"Zwickau (SVZ)";"2002";"145934";"0.286557477238518";"0.463575630199648";"0.440519944193347";"41818.4788833259";"67651.4460175554";"64286.8375359118"
"614";"Zwickau (SVZ)";"2003";"144153";"0.255875473769207";"0.522210320739181";"0.488465514447917";"36885.2171702525";"75278.1843655151";"70413.7693042106"
"615";"Zwickau (SVZ)";"2004";"142530";"0.236908499245709";"0.496474134861436";"0.463753932063853";"33766.5683974909";"70762.4584418004";"66098.8479370609"
"616";"Zwickau (SVZ)";"2005";"141060";"0.250183538573623";"0.388150650798977";"0.375164485466332";"35290.8899511953";"54752.5308017037";"52920.7023198808"
